Athlete,Date,Day.of.Week,RHR,HRV,Recovery,Sleep.Score,Hours.in.Bed,Hours.of.Sleep,Sleep.Need,Sleep.Efficiency....,Wake.Periods,Sleep.Disturbances,Latency..min.,Cycles,REM.Sleep..hours.,Deep.Sleep..hours.,Light.Sleep..hours.,Awake..hours.,Sleep.Debt..hours.,Sleep.Consistency,Respiratory.Rate,Total.Cycle.Sleep.Time..hours.,REM.Percentage,Deep.Sleep.Percentage,Restorative.Sleep..hours.,Restorative.Sleep....,RSI
Athlete 13 Smith,1/30/2022,Sunday,56.0,54.0,82.0,60.0,7.4,5.7,9.52,77.0,25.0,18.0,0.0,7.0,2.36,1.57,1.77,1.71,1.8,53.0,14.7656,5.7,28.2,12.4,3.54,40.5,0.4830277097240848
Athlete 13 Smith,1/31/2022,Monday,50.0,49.0,61.0,53.0,5.9,4.89,9.25,83.0,20.0,16.0,1.91,4.0,1.41,1.43,2.05,1.02,1.53,51.0,13.9453,4.89,41.4,16.8,3.78,58.2,0.4593123181021156
Athlete 13 Smith,01-04-2022,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,01-05-2022,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,01-06-2022,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,01-07-2022,Friday,55.0,51.0,71.0,83.0,9.32,7.57,9.15,81.0,22.0,17.0,4.79,6.0,1.86,1.68,4.04,1.76,1.38,55.94680849947375,14.1138,7.57,20.0,18.0,3.97,51.1,0.4187433110337087
Athlete 13 Smith,01-08-2022,Saturday,64.0,44.0,59.0,73.0,9.21,7.0,9.58,76.0,28.0,24.0,2.4,4.0,1.67,1.18,4.14,2.22,0.84,60.05656362442227,14.1797,7.0,18.1,12.8,2.66,28.8,0.4339918522377621
Athlete 13 Smith,01-09-2022,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,10-01-2021,Friday,120.0,44.0,48.0,57.0,4.42,4.42,7.73,100.0,-0.2318173175852607,0.0,0.0,0.0,0.0,0.0,4.42,0.0,0.0,1.0,23.345401795783197,4.42,0.0,0.0,3.67,44.4,0.20539959313470496
Athlete 13 Smith,10-10-2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,10-11-2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,10-12-2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,10/13/2021,Wednesday,58.0,41.0,64.0,79.0,8.05,6.94,8.76,86.0,26.0,24.0,2.4,4.0,2.21,1.58,3.14,1.13,1.09,62.630181505696044,13.8867,6.94,27.5,19.6,6.86,60.2,0.42557924150309767
Athlete 13 Smith,10/14/2021,Thursday,56.0,53.0,91.0,67.0,6.91,5.11,7.66,74.0,27.0,18.0,2.88,6.0,2.07,1.45,1.6,1.81,1.04,45.003885801985774,14.4727,6.86,30.0,21.0,3.53,45.4,0.4554150590646628
Athlete 13 Smith,10/15/2021,Friday,59.643921447369074,84.79199850952682,59.27181473169824,76.56924714333809,7.779582296302822,6.890561201227874,8.891781654743273,88.93098839175197,14.130439706106031,11.584044675681806,2.826977301580307,5.253111000490876,2.0445995518190405,1.3724623314611704,3.473348296776463,0.8946748802957938,0.9764862948506856,62.59886841068206,16.447805637899993,7.184854086003427,27.537421010115864,18.344845078781585,3.52,50.9,0.3866592307929201
Athlete 13 Smith,10/16/2021,Saturday,66.0,48.0,79.0,65.0,7.11,6.19,9.49,87.0,17.0,15.0,0.0,6.0,1.79,1.32,3.08,0.92,1.27,53.0,14.8242,6.19,25.2,18.6,2.78,34.6,0.43506380216266316
Athlete 13 Smith,10/17/2021,Sunday,59.0,55.0,94.0,74.0,9.33,6.89,9.35,74.0,18.0,13.0,0.0,7.0,1.76,1.13,3.99,2.45,1.34,71.0,15.0,6.89,18.9,12.1,3.81,53.0,0.5102863362877874
Athlete 13 Smith,10/18/2021,Monday,58.0,59.0,87.0,56.0,5.99,5.01,8.96,84.0,18.0,15.0,0.96,5.0,1.88,1.16,1.96,0.98,1.28,63.0,14.5312,5.01,31.4,19.4,3.48,51.4,0.486380386999445
Athlete 13 Smith,10/19/2021,Tuesday,55.0,47.0,58.0,59.0,5.53,4.57,7.79,83.0,19.0,15.0,3.36,1.0,1.23,0.86,2.48,0.96,1.69,50.0,14.4141,6.19,22.2,15.6,3.36,46.2,0.41
Athlete 13 Smith,10-02-2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,10/20/2021,Wednesday,58.0,44.0,51.0,63.0,7.69,6.5,10.28,85.0,20.0,13.0,0.0,5.0,1.35,1.24,3.91,1.2,1.57,68.0,14.1211,6.5,17.6,16.1,4.02,52.6,0.44194071428344706
Athlete 13 Smith,10/21/2021,Thursday,55.0,49.0,68.0,63.0,7.43,6.21,9.82,84.0,17.0,12.0,0.0,7.0,1.72,1.5,2.99,1.22,1.42,67.0,14.2969,6.21,23.1,20.2,4.25,49.2,0.46433096792602113
Athlete 13 Smith,10/22/2021,Friday,59.0,44.0,54.0,75.0,8.95,7.31,9.76,82.0,26.0,22.0,2.39,7.0,3.16,1.92,2.23,1.66,1.42,72.0,14.502,7.31,35.3,21.5,3.03,33.3,0.4490521236992523
Athlete 13 Smith,10/23/2021,Saturday,68.0,40.0,38.0,52.0,5.96,5.27,10.13,88.0,16.0,15.0,0.0,1.0,1.14,1.11,3.02,0.69,1.23,67.0,15.293,5.27,19.1,18.6,2.51,34.7,0.41714175123847175
Athlete 13 Smith,10/24/2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,10/25/2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,10/26/2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,10/27/2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,10/28/2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,10/29/2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,10-03-2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,10/30/2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,10/31/2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,10-04-2021,Monday,53.0,55.0,92.0,68.0,7.55,6.3,9.33,83.0,30.0,27.0,0.0,7.0,2.0,0.97,3.33,1.26,1.65,18.0,14.7656,6.3,26.5,12.8,4.31,51.1,0.51
Athlete 13 Smith,10-05-2021,Tuesday,54.0,53.0,76.0,47.0,5.83,4.81,10.29,82.0,17.0,15.0,0.0,2.0,1.03,1.05,2.74,1.03,1.58,42.0,14.2383,4.81,17.7,18.0,2.3,40.3,0.4405710521299775
Athlete 13 Smith,10-06-2021,Wednesday,54.0,50.0,80.0,78.0,9.49,8.15,10.46,86.0,36.0,34.0,0.0,8.0,2.4,1.85,3.9,1.35,2.03,53.0,14.209,8.15,25.3,19.5,4.64,43.7,0.4284086295803876
Athlete 13 Smith,10-07-2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,10-08-2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,10-09-2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,11-01-2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,11-10-2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,11-11-2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,11-12-2021,Friday,54.0,46.0,60.0,73.0,7.42,5.99,8.26,81.0,24.0,19.0,10.11,7.0,2.16,1.54,2.3,1.43,0.54,39.0,14.3701,5.99,29.1,20.8,2.39,37.1,0.38852952782718064
Athlete 13 Smith,11/13/2021,Saturday,57.0,42.0,49.0,60.0,6.45,5.42,9.0,84.0,22.0,20.0,6.75,4.0,1.04,1.35,3.03,1.04,1.33,46.0,14.707,5.42,16.1,20.9,2.87,48.0,0.3833527399968921
Athlete 13 Smith,11/14/2021,Sunday,56.0,51.0,69.0,72.0,8.15,7.12,9.91,87.0,23.0,20.0,2.39,8.0,2.81,1.23,3.09,1.04,1.53,63.0,14.3945,7.12,34.5,15.1,2.82,41.9,0.45923860677385486
Athlete 13 Smith,11/15/2021,Monday,58.0,64.0,83.0,67.0,7.21,6.4,9.59,89.0,20.0,19.0,2.39,6.0,2.19,1.51,2.69,0.83,1.38,81.0,15.3516,6.4,30.4,20.9,2.95,43.8,0.49197578266439057
Athlete 13 Smith,11/16/2021,Tuesday,60.0,66.0,64.0,47.0,5.49,4.69,9.98,85.0,16.0,14.0,2.39,5.0,1.6,0.87,2.22,0.81,1.63,75.0,16.4648,4.69,29.1,15.8,3.87,47.7,0.4859191408551975
Athlete 13 Smith,11/17/2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,11/18/2021,Thursday,54.0,48.0,52.0,48.0,6.15,4.82,10.1,78.0,20.0,13.0,1.44,6.0,1.18,1.25,2.39,1.33,2.03,74.0,14.707,4.82,19.2,20.3,4.22,45.4,0.4815857418750671
Athlete 13 Smith,11/19/2021,Friday,51.0,62.0,85.0,65.0,7.44,6.33,9.79,85.0,20.0,18.0,0.0,4.0,1.28,1.21,3.85,1.12,1.99,78.0,14.7656,6.33,17.2,16.3,2.05,32.1,0.5095056985050481
Athlete 13 Smith,11-02-2021,Tuesday,53.0,57.0,82.0,67.0,7.46,6.37,9.5,85.0,23.0,20.0,0.0,6.0,1.86,1.18,3.34,1.09,1.83,55.4577801530194,14.4141,6.37,24.9,15.8,2.64,40.1,0.46047230300874425
Athlete 13 Smith,11/20/2021,Saturday,62.0,52.0,40.0,27.0,3.26,2.74,10.17,84.0,10.0,8.0,2.87,3.0,1.39,0.58,0.77,0.52,1.73,55.0,14.9414,2.74,42.6,17.8,2.62,42.7,0.4523800046507213
Athlete 13 Smith,11/21/2021,Sunday,55.0,55.0,62.0,46.0,6.39,5.18,11.27,81.0,23.0,18.0,0.95,4.0,1.0,1.05,3.13,1.21,2.8,70.0,15.0,5.18,15.6,16.4,3.11,55.6,0.47849987893247203
Athlete 13 Smith,11/22/2021,,59.63047724339067,97.87657659036506,37.16753961164946,79.42806398033576,7.795937339880273,6.89039189319309,8.326257440753299,89.40208340659707,13.874486727158573,11.137944887530711,2.9206019095364297,5.5617818034624,2.0442470988162422,1.373283004494254,3.472975394272606,0.9337199522058448,0.8746810547001962,36.61083249361329,16.408523518345596,7.658535069551258,25.683143426164335,19.09722158143832,3.393018091919411,44.459080554820346,0.26
Athlete 13 Smith,11/23/2021,Tuesday,60.0,42.0,34.0,29.0,3.48,3.05,10.63,88.0,11.603786006134456,10.0,2.87,1.0,0.39,0.69,1.98,0.43,2.07,50.0,14.7656,3.05,11.2,19.8,4.45,42.4,0.402172227864665
Athlete 13 Smith,11/24/2021,Wednesday,57.0,47.0,42.0,31.0,3.3,2.76,8.86,84.0,11.0,9.0,1.91,3.0,0.56,0.35,1.85,0.55,2.72,44.0,14.2383,5.0,17.0,10.6,2.78,37.8,0.43068815469450616
Athlete 13 Smith,11/25/2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,11/26/2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,11/27/2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,11/28/2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,11/29/2021,,59.481593555818094,84.92614386287477,59.82850791749567,76.32237791300224,7.7775196667454,6.890561392140247,8.922892317192186,88.89994319551528,14.143179330116393,11.623222647987365,2.884109454801539,5.302578178141978,2.0446108667615905,1.3724533604077302,3.4733759816132346,0.8938796776661437,0.9787710214171854,62.66515847707197,16.446592175788442,7.164887717661324,26.395601315946166,17.799557977541475,3.4182505173133406,44.17033943615809,0.39
Athlete 13 Smith,11-03-2021,Wednesday,51.0,52.0,71.0,64.0,7.81,6.75,10.53,87.0,16.0,13.0,2.88,4.0,1.05,1.55,4.15,1.06,1.63,66.17220807905886,14.4727,6.75,13.4,19.8,3.67,46.6,0.45472051313900985
Athlete 13 Smith,11/30/2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,11-04-2021,Thursday,52.0,49.0,56.0,49.0,6.17,5.14,10.42,83.0,18.0,14.0,5.27,3.0,1.54,1.39,2.2,1.04,1.78,65.1018267271539,14.2456,5.14,25.0,22.5,2.66,44.7,0.45985117451636076
Athlete 13 Smith,11-05-2021,Friday,54.0,48.0,53.0,48.0,5.86,5.08,10.59,87.0,15.0,13.0,3.35,4.0,2.21,1.38,1.49,0.79,1.96,73.0,14.4141,5.08,37.7,23.5,1.93,31.8,0.4813920936060618
Athlete 13 Smith,11-06-2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,11-07-2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,11-08-2021,Monday,57.0,43.0,48.0,56.0,6.25,5.41,9.68,87.0,19.0,17.0,0.0,4.0,2.04,1.14,2.23,0.85,2.0,60.0,14.5312,5.41,32.6,18.2,3.95,47.6,0.4378954613079048
Athlete 13 Smith,11-09-2021,Tuesday,55.0,43.0,56.0,89.0,10.28,9.11,10.24,89.0,26.0,23.0,0.0,8.0,2.68,1.94,4.49,1.19,1.69,66.3680760267539,14.6631,9.11,26.1,18.9,3.44,41.4,0.41565828543502703
Athlete 13 Smith,12-01-2021,Wednesday,62.0,35.0,31.0,50.0,7.64,5.73,11.36,75.0,28.0,20.0,0.0,7.0,1.58,1.22,2.93,1.91,2.65,57.81471604693067,14.3262,5.73,20.7,16.0,2.97,50.4,0.42252525647086747
Athlete 13 Smith,12-10-2021,Friday,54.0,63.0,65.0,38.0,6.0,3.86,10.05,64.0,14.0,9.0,1.43,5.0,1.25,1.07,1.54,2.15,1.63,59.0,14.0625,3.86,20.8,17.8,5.77,55.2,0.48799387782396075
Athlete 13 Smith,12-11-2021,Saturday,62.0,55.0,58.0,55.0,7.83,6.1,11.03,78.0,17.0,13.0,0.0,4.0,1.53,1.3,3.27,1.75,2.38,69.0,14.2725,6.1,19.5,16.6,2.41,38.3,0.46042658992173885
Athlete 13 Smith,12-12-2021,Sunday,64.0,60.0,68.0,64.0,7.48,6.37,9.93,85.0,17.0,13.0,5.3,5.0,1.86,1.2,3.31,1.12,1.73,73.0,15.5859,6.37,24.9,16.0,5.86,49.0,0.45886783824340455
Athlete 13 Smith,12/13/2021,,59.481593555818094,84.92614386287477,59.82850791749567,76.32237791300224,7.7775196667454,6.890561392140247,8.922892317192186,88.89994319551528,14.143179330116393,11.623222647987365,2.884109454801539,5.302578178141978,2.0446108667615905,1.3724533604077302,3.4733759816132346,0.8938796776661437,0.9787710214171854,62.66515847707197,16.446592175788442,7.164887717661324,26.395601315946166,17.799557977541475,3.4182505173133406,44.17033943615809,0.39
Athlete 13 Smith,12/14/2021,Tuesday,56.0,49.0,63.0,61.0,6.87,6.14,10.0,89.0,16.0,13.0,1.43,4.0,2.19,1.3,2.65,0.74,1.78,67.0,13.916,6.14,31.9,18.9,4.35,42.6,0.46234361840158544
Athlete 13 Smith,12/15/2021,Wednesday,58.0,41.0,45.0,57.0,6.74,5.47,9.65,81.0,26.0,21.0,0.0,4.0,1.45,1.33,2.7,1.28,1.92,55.0,14.4141,5.47,21.5,19.7,3.21,42.6,0.4157960190435409
Athlete 13 Smith,12/16/2021,Thursday,56.0,49.0,54.0,68.0,8.05,6.58,9.66,82.0,25.0,20.0,1.91,6.0,1.81,1.51,3.27,1.48,1.65,40.0,14.2578,6.58,22.5,18.8,5.69,57.8,0.3752348083098154
Athlete 13 Smith,12/17/2021,,59.68736299124407,84.14208357941925,59.46622097391017,76.40330866815644,7.780812700299569,6.890544973993993,8.908637441101536,88.8687628648553,14.156061555405719,11.623919101890536,2.8857493462405372,5.303373850233004,2.044592731862506,1.3724761050889913,3.4733559242306624,0.8973299539689945,0.9816459755699727,62.36505794680755,16.465772932735938,7.179415273110671,26.371141871746303,17.792928037673686,3.415374172579128,44.14524201843213,0.3890604958738514
Athlete 13 Smith,12/18/2021,Saturday,60.0,45.0,57.0,70.0,8.37,6.93,9.96,83.0,21.0,17.0,4.33,7.0,1.46,1.77,3.7,1.45,1.58,61.0,14.1797,6.93,17.4,21.1,2.84,24.8,0.41867191297078654
